Product,Price,Date
Samsung Galaxy Z Fold6 12GB/512GB,"43,952,655",2024-07-26
iPhone 16,"29,620,502",2024-03-13
Samsung Galaxy Z Flip6 12GB/256GB,"31,481,686",2024-09-17
Samsung Galaxy Z Fold6 12GB/1TB,"49,692,105",2023-12-05
Samsung Galaxy Z Fold6 12GB/512GB,"45,920,810",2024-07-23
iPhone 16 Pro,"36,988,790",2023-09-19
iPhone 16 (256GB),"28,504,741",2023-07-23
iPhone 16 Plus (256GB),"33,120,566",2023-11-10
iPhone 16 Plus,"30,696,133",2023-09-17
iPhone 16 Pro Max (512GB),"47,858,814",2024-06-12
iPhone 16,"29,755,251",2023-11-29
iPhone 16 Plus,"33,833,270",2024-04-17
iPhone 16 (256GB),"29,440,713",2023-10-23
Samsung Galaxy Z Flip6 12GB/512GB,"32,832,530",2024-09-08
Samsung Galaxy Z Flip6 12GB/256GB,"28,237,149",2023-11-14
Samsung Galaxy Z Fold6 12GB/256GB,"38,548,390",2024-09-20
iPhone 16 Plus (256GB),"35,350,809",2023-07-30
Samsung Galaxy Z Fold6 12GB/256GB,"37,893,184",2024-08-27
iPhone 16 Plus (256GB),"30,516,370",2024-03-06
Samsung Galaxy Z Fold6 12GB/256GB,"38,722,412",2024-01-18
iPhone 16 Pro,"35,872,217",2023-09-04
Samsung Galaxy Z Fold6 12GB/512GB,"42,651,749",2024-02-29
Samsung Galaxy Z Flip6 12GB/512GB,"32,807,129",2023-10-22
iPhone 16 Pro Max (512GB),"50,441,295",2024-05-31
iPhone 16 Pro (256GB),"36,701,705",2024-08-19
iPhone 16 Pro,"39,362,900",2024-07-24
iPhone 16 (256GB),"32,989,156",2023-08-30
iPhone 16 Pro (256GB),"32,951,551",2023-10-23
iPhone 16 Pro Max (512GB),"45,442,313",2024-03-21
iPhone 16 Pro (256GB),"32,585,256",2024-05-27
iPhone 16 Pro Max (512GB),"49,697,622",2024-01-30
iPhone 16 Pro (256GB),"33,470,464",2024-01-12
iPhone 16,"26,524,337",2024-03-17
iPhone 16 Pro (256GB),"36,531,409",2023-11-22
Samsung Galaxy Z Flip6 12GB/256GB,"29,908,701",2024-08-08
Samsung Galaxy Z Flip6 12GB/256GB,"32,606,234",2023-10-13
iPhone 16 (256GB),"28,720,974",2023-10-03
iPhone 16 Plus (256GB),"30,550,263",2024-08-29
Samsung Galaxy Z Flip6 12GB/512GB,"35,518,869",2023-08-30
iPhone 16 Plus (256GB),"31,309,228",2024-02-18
Samsung Galaxy Z Fold6 12GB/1TB,"46,698,543",2024-05-06
iPhone 16 Pro,"40,539,376",2023-07-10
Samsung Galaxy Z Fold6 12GB/512GB,"44,100,367",2023-08-01
iPhone 16 Plus (256GB),"34,267,404",2024-04-04
Samsung Galaxy Z Flip6 12GB/256GB,"30,265,903",2023-07-24
iPhone 16 Pro Max,"43,463,912",2024-08-10
iPhone 16 Pro Max,"49,349,666",2024-09-03
Samsung Galaxy Z Fold6 12GB/512GB,"40,797,842",2024-03-29
iPhone 16 Plus,"30,956,108",2023-12-10
iPhone 16 Pro Max (512GB),"48,869,454",2023-09-01
iPhone 16 Plus,"30,912,972",2024-02-02
Samsung Galaxy Z Fold6 12GB/1TB,"48,787,793",2023-12-22
iPhone 16 (256GB),"31,308,161",2023-07-28
iPhone 16 Plus,"34,529,805",2023-07-30
iPhone 16 Pro (256GB),"34,366,493",2023-10-31
Samsung Galaxy Z Fold6 12GB/512GB,"44,887,528",2023-07-12
iPhone 16 Pro Max,"44,714,458",2024-08-14
iPhone 16 (256GB),"32,765,647",2024-08-07
iPhone 16 Plus,"30,725,423",2023-11-24
Samsung Galaxy Z Fold6 12GB/512GB,"43,831,215",2024-05-28
iPhone 16 Pro Max,"40,179,233",2024-06-16
Samsung Galaxy Z Flip6 12GB/512GB,"35,220,988",2024-07-27
iPhone 16 Pro (256GB),"34,160,979",2024-05-17
iPhone 16 Pro Max,"45,196,877",2024-09-01
Samsung Galaxy Z Flip6 12GB/512GB,"34,856,673",2024-06-23
Samsung Galaxy Z Fold6 12GB/256GB,"40,429,394",2024-02-27
iPhone 16 Pro Max,"42,429,330",2023-09-08
Samsung Galaxy Z Flip6 12GB/256GB,"29,240,406",2023-07-20
Samsung Galaxy Z Flip6 12GB/512GB,"35,815,622",2024-05-18
iPhone 16 Pro,"35,543,261",2024-05-15
iPhone 16,"28,934,548",2024-08-07
iPhone 16,"25,347,586",2024-09-14
Samsung Galaxy Z Fold6 12GB/512GB,"40,591,122",2024-09-24
iPhone 16 Pro Max,"50,507,990",2024-08-14
iPhone 16,"28,745,348",2023-10-10
iPhone 16 Pro Max,"46,370,687",2023-07-27
iPhone 16 Pro Max (512GB),"50,363,955",2023-11-25
iPhone 16 Plus,"33,695,207",2023-08-22
Samsung Galaxy Z Fold6 12GB/256GB,"37,850,273",2024-07-01
iPhone 16 Pro,"40,507,606",2023-08-10
iPhone 16 (256GB),"30,210,571",2024-06-23
iPhone 16 Pro Max,"44,418,190",2023-12-16
iPhone 16 (256GB),"32,328,850",2023-10-30
iPhone 16 (256GB),"32,459,869",2023-08-27
iPhone 16 Pro (256GB),"35,579,658",2024-05-03
Samsung Galaxy Z Flip6 12GB/512GB,"33,890,896",2023-08-04
Samsung Galaxy Z Flip6 12GB/256GB,"30,733,375",2024-04-09
Samsung Galaxy Z Flip6 12GB/256GB,"32,756,844",2024-05-14
Samsung Galaxy Z Flip6 12GB/512GB,"35,270,223",2024-07-27
Samsung Galaxy Z Fold6 12GB/1TB,"45,899,599",2024-03-15
iPhone 16,"25,848,607",2024-03-18
Samsung Galaxy Z Fold6 12GB/512GB,"43,158,603",2024-07-04
iPhone 16 Plus (256GB),"33,958,923",2024-02-27
iPhone 16,"28,558,429",2023-10-12
iPhone 16 Pro Max,"44,229,930",2024-08-17
iPhone 16 Pro,"36,649,955",2024-03-06
Samsung Galaxy Z Fold6 12GB/1TB,"48,803,517",2024-04-02
iPhone 16 Pro Max,"43,979,905",2023-10-14
iPhone 16 Pro (256GB),"36,258,714",2024-01-02
Samsung Galaxy Z Fold6 12GB/256GB,"40,611,221",2023-08-28
Samsung Galaxy Z Flip6 12GB/512GB,"33,316,817",2024-01-31
iPhone 16 Plus (256GB),"34,779,516",2023-12-14
Samsung Galaxy Z Flip6 12GB/256GB,"30,815,234",2024-03-09
iPhone 16 Pro Max,"49,785,244",2024-03-26
iPhone 16,"30,459,139",2023-09-24
iPhone 16,"29,116,632",2024-03-30
iPhone 16 Pro Max (512GB),"46,311,262",2024-06-10
iPhone 16 Pro,"39,171,579",2024-03-17
iPhone 16 (256GB),"30,813,691",2024-01-29
Samsung Galaxy Z Flip6 12GB/256GB,"32,420,365",2023-09-18
iPhone 16 Pro Max,"42,648,910",2024-02-01
iPhone 16 Pro,"40,471,446",2024-04-11
Samsung Galaxy Z Fold6 12GB/256GB,"38,457,952",2024-06-12
Samsung Galaxy Z Fold6 12GB/256GB,"37,427,550",2024-03-05
Samsung Galaxy Z Flip6 12GB/256GB,"31,566,223",2023-12-21
iPhone 16 Pro,"37,927,622",2024-09-15
iPhone 16 Pro,"35,446,384",2023-09-30
Samsung Galaxy Z Fold6 12GB/512GB,"43,569,876",2024-07-08
iPhone 16 Pro (256GB),"33,944,694",2023-09-10
iPhone 16 (256GB),"28,526,595",2023-09-27
iPhone 16 Plus,"31,889,663",2023-08-30
iPhone 16 Pro Max,"45,571,992",2024-06-21
Samsung Galaxy Z Fold6 12GB/256GB,"39,803,841",2024-05-09
iPhone 16 (256GB),"28,761,816",2023-10-16
Samsung Galaxy Z Fold6 12GB/512GB,"44,494,891",2023-11-09
Samsung Galaxy Z Flip6 12GB/256GB,"32,283,837",2024-03-27
iPhone 16,"28,868,860",2023-12-22
iPhone 16,"27,891,880",2023-10-12
Samsung Galaxy Z Flip6 12GB/512GB,"34,120,714",2024-02-23
Samsung Galaxy Z Fold6 12GB/1TB,"45,488,671",2023-09-23
iPhone 16 Pro (256GB),"32,957,673",2023-09-16
Samsung Galaxy Z Flip6 12GB/256GB,"31,969,455",2024-02-23
Samsung Galaxy Z Fold6 12GB/256GB,"40,599,369",2023-12-24
iPhone 16 Pro Max,"40,192,919",2024-07-16
Samsung Galaxy Z Fold6 12GB/256GB,"40,918,754",2024-07-26
iPhone 16,"27,921,124",2024-08-21
iPhone 16 Pro Max (512GB),"49,337,715",2024-02-24
iPhone 16 Plus (256GB),"34,346,168",2023-08-12
iPhone 16 Pro Max,"41,405,112",2024-01-16
Samsung Galaxy Z Flip6 12GB/256GB,"30,222,476",2023-08-08
iPhone 16 (256GB),"31,890,329",2024-07-07
iPhone 16 Pro (256GB),"35,440,546",2023-11-05
iPhone 16,"30,389,982",2023-11-21
iPhone 16 Pro (256GB),"35,320,788",2024-05-06
iPhone 16 Pro Max,"41,974,384",2023-10-22
Samsung Galaxy Z Flip6 12GB/256GB,"29,412,547",2023-12-02
Samsung Galaxy Z Flip6 12GB/256GB,"30,236,150",2023-10-16
iPhone 16 Pro (256GB),"32,531,207",2024-05-23
iPhone 16 Pro Max (512GB),"45,519,334",2024-09-17
Samsung Galaxy Z Flip6 12GB/256GB,"28,338,268",2024-02-24
Samsung Galaxy Z Fold6 12GB/1TB,"45,229,646",2024-01-11
iPhone 16,"25,397,971",2024-05-22
iPhone 16 Plus (256GB),"32,678,986",2024-04-20
iPhone 16 Plus (256GB),"32,953,217",2023-10-04
iPhone 16 Pro (256GB),"37,991,547",2023-09-02
Samsung Galaxy Z Fold6 12GB/512GB,"44,344,523",2023-12-18
iPhone 16,"28,887,845",2024-09-12
Samsung Galaxy Z Flip6 12GB/256GB,"28,410,321",2024-09-01
iPhone 16 Pro Max (512GB),"49,811,361",2023-11-06
iPhone 16 Pro (256GB),"37,101,407",2024-01-27
iPhone 16 Pro,"38,605,792",2023-10-11
Samsung Galaxy Z Flip6 12GB/512GB,"35,316,197",2024-06-04
iPhone 16 Pro (256GB),"34,803,243",2024-07-17
Samsung Galaxy Z Fold6 12GB/1TB,"45,701,313",2024-04-22
Samsung Galaxy Z Fold6 12GB/1TB,"49,800,226",2024-03-13
Samsung Galaxy Z Fold6 12GB/1TB,"49,704,772",2024-05-09
iPhone 16 Pro (256GB),"37,237,179",2024-08-03
Samsung Galaxy Z Fold6 12GB/512GB,"42,618,746",2024-06-20
iPhone 16 Plus (256GB),"35,834,653",2024-08-03
Samsung Galaxy Z Fold6 12GB/512GB,"43,820,807",2023-08-10
iPhone 16 Pro Max (512GB),"45,704,905",2024-04-10
iPhone 16 Pro Max,"46,506,438",2024-02-17
iPhone 16 Pro Max,"50,511,808",2023-07-12
Samsung Galaxy Z Flip6 12GB/512GB,"35,181,276",2024-07-10
iPhone 16 Plus,"32,562,601",2024-06-21
iPhone 16 Pro,"40,971,289",2023-07-24
iPhone 16,"28,704,764",2024-04-03
iPhone 16 Plus,"32,686,110",2024-07-16
iPhone 16 Plus,"35,886,638",2024-02-07
iPhone 16 Pro,"38,303,380",2023-12-09
iPhone 16 Plus,"35,667,792",2023-08-20
iPhone 16 Plus,"35,517,654",2024-09-04
iPhone 16 Pro Max,"43,888,119",2023-08-09
Samsung Galaxy Z Fold6 12GB/512GB,"43,960,188",2024-01-15
iPhone 16,"29,560,754",2024-08-15
iPhone 16 Plus (256GB),"35,867,733",2023-09-04
iPhone 16 Pro Max (512GB),"48,923,782",2024-05-29
iPhone 16 Pro,"36,943,517",2024-09-05
iPhone 16 Pro Max,"50,569,199",2023-07-19
iPhone 16 Pro,"35,282,854",2024-04-17
iPhone 16 Plus,"34,153,767",2023-07-28
iPhone 16 (256GB),"30,275,711",2024-02-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,766,960",2024-01-29
iPhone 16 Pro (256GB),"33,786,647",2023-07-11
Samsung Galaxy Z Fold6 12GB/256GB,"37,962,235",2023-10-17
Samsung Galaxy Z Flip6 12GB/256GB,"28,509,991",2024-07-20
iPhone 16 (256GB),"30,317,188",2024-09-04
Samsung Galaxy Z Fold6 12GB/1TB,"46,901,596",2023-09-03
Samsung Galaxy Z Fold6 12GB/256GB,"36,778,403",2023-09-12
iPhone 16,"30,692,795",2024-07-24
iPhone 16 Plus,"35,748,848",2024-03-25
Samsung Galaxy Z Flip6 12GB/256GB,"29,323,992",2024-03-12
iPhone 16 Pro Max (512GB),"47,979,222",2023-08-05
iPhone 16 Pro,"40,898,297",2023-11-26
Samsung Galaxy Z Fold6 12GB/256GB,"40,108,953",2023-12-15
Samsung Galaxy Z Fold6 12GB/1TB,"48,620,870",2024-02-23
Samsung Galaxy Z Fold6 12GB/512GB,"44,771,384",2023-07-31
iPhone 16 Pro Max,"50,396,615",2023-09-20
Samsung Galaxy Z Fold6 12GB/1TB,"46,421,775",2023-10-05
iPhone 16 Pro,"35,559,556",2024-07-05
iPhone 16 Pro Max (512GB),"48,800,405",2024-06-07
iPhone 16 Pro,"40,477,235",2024-08-06
Samsung Galaxy Z Fold6 12GB/1TB,"45,411,517",2024-02-04
Samsung Galaxy Z Fold6 12GB/512GB,"45,679,556",2024-08-18
iPhone 16 Plus,"35,628,355",2024-01-22
iPhone 16 Pro (256GB),"33,380,546",2024-08-20
Samsung Galaxy Z Fold6 12GB/256GB,"35,381,576",2023-07-31
Samsung Galaxy Z Flip6 12GB/256GB,"32,665,210",2024-07-28
Samsung Galaxy Z Flip6 12GB/512GB,"34,862,158",2024-07-18
Samsung Galaxy Z Fold6 12GB/1TB,"46,285,794",2024-03-21
iPhone 16 (256GB),"29,458,500",2024-02-14
Samsung Galaxy Z Fold6 12GB/256GB,"37,499,991",2024-07-12
iPhone 16,"27,437,613",2024-07-04
Samsung Galaxy Z Fold6 12GB/512GB,"40,916,595",2024-01-14
iPhone 16 Pro Max,"44,987,580",2024-03-08
iPhone 16 Plus (256GB),"35,855,774",2024-04-06
Samsung Galaxy Z Flip6 12GB/512GB,"32,333,747",2024-06-06
Samsung Galaxy Z Flip6 12GB/256GB,"30,349,429",2023-07-24
iPhone 16 Plus,"33,635,902",2023-12-03
iPhone 16 Plus (256GB),"31,715,494",2023-08-28
iPhone 16,"25,443,121",2023-09-11
Samsung Galaxy Z Fold6 12GB/256GB,"35,341,283",2023-11-29
Samsung Galaxy Z Flip6 12GB/512GB,"35,236,191",2024-05-31
iPhone 16 Pro,"40,537,544",2024-08-20
Samsung Galaxy Z Fold6 12GB/256GB,"40,731,634",2023-09-30
iPhone 16,"28,140,749",2024-02-16
iPhone 16 Plus (256GB),"30,435,971",2024-03-13
Samsung Galaxy Z Flip6 12GB/256GB,"30,826,566",2024-05-10
iPhone 16 Plus (256GB),"34,740,499",2024-08-07
Samsung Galaxy Z Flip6 12GB/512GB,"33,930,744",2024-05-03
Samsung Galaxy Z Flip6 12GB/512GB,"34,379,230",2023-11-27
Samsung Galaxy Z Fold6 12GB/1TB,"47,725,308",2024-06-09
iPhone 16 Pro Max (512GB),"47,118,569",2023-10-17
iPhone 16 Pro Max (512GB),"48,336,915",2023-10-03
iPhone 16 (256GB),"31,468,660",2023-11-18
iPhone 16 Plus,"33,633,940",2023-11-15
iPhone 16 (256GB),"30,196,423",2024-08-26
Samsung Galaxy Z Flip6 12GB/512GB,"33,456,541",2023-09-01
Samsung Galaxy Z Flip6 12GB/256GB,"29,140,908",2024-03-16
Samsung Galaxy Z Fold6 12GB/512GB,"40,476,561",2024-05-29
iPhone 16 Pro Max (512GB),"46,511,344",2024-05-18
iPhone 16 (256GB),"28,799,762",2023-12-29
Samsung Galaxy Z Fold6 12GB/512GB,"44,134,395",2024-01-11
iPhone 16 (256GB),"29,405,389",2024-08-25
iPhone 16 (256GB),"29,830,857",2024-05-10
iPhone 16 Pro (256GB),"35,135,873",2023-11-24
Samsung Galaxy Z Fold6 12GB/1TB,"49,726,908",2024-01-16
iPhone 16,"30,723,697",2024-08-22
iPhone 16 Pro Max,"50,469,156",2024-01-19
iPhone 16,"27,981,730",2024-03-16
iPhone 16 Pro Max,"48,914,800",2024-01-01
Samsung Galaxy Z Fold6 12GB/512GB,"41,409,972",2023-10-25
Samsung Galaxy Z Fold6 12GB/256GB,"40,303,759",2024-05-03
iPhone 16 Pro Max (512GB),"46,207,745",2024-01-10
Samsung Galaxy Z Flip6 12GB/512GB,"32,434,927",2024-08-20
iPhone 16 Plus (256GB),"32,217,590",2023-08-31
iPhone 16 Plus,"34,426,289",2024-07-01
iPhone 16,"26,642,582",2024-06-07
iPhone 16 Plus (256GB),"30,837,187",2024-01-17
Samsung Galaxy Z Fold6 12GB/256GB,"37,652,477",2023-08-25
iPhone 16 Pro Max (512GB),"47,722,944",2024-08-14
iPhone 16 Plus,"33,126,472",2024-01-04
iPhone 16 (256GB),"29,396,680",2024-03-12
iPhone 16 Plus,"33,760,681",2024-05-25
Samsung Galaxy Z Flip6 12GB/512GB,"34,390,582",2024-05-04
iPhone 16 (256GB),"29,138,588",2024-04-07
iPhone 16,"25,754,169",2023-12-09
iPhone 16 Plus,"31,422,800",2023-08-19
Samsung Galaxy Z Flip6 12GB/256GB,"29,591,514",2024-05-08
Samsung Galaxy Z Fold6 12GB/256GB,"38,364,832",2024-08-13
Samsung Galaxy Z Fold6 12GB/256GB,"38,924,369",2023-12-04
Samsung Galaxy Z Flip6 12GB/512GB,"33,458,702",2023-09-08
Samsung Galaxy Z Flip6 12GB/512GB,"34,596,204",2023-07-27
Samsung Galaxy Z Fold6 12GB/1TB,"46,755,845",2024-05-27
iPhone 16,"25,678,433",2023-10-14
iPhone 16 Plus (256GB),"35,298,947",2024-04-24
iPhone 16 Plus,"33,967,203",2023-11-23
iPhone 16,"30,407,851",2024-05-27
iPhone 16 Plus,"34,506,327",2023-08-23
iPhone 16,"25,838,530",2024-09-11
Samsung Galaxy Z Fold6 12GB/1TB,"45,584,778",2024-03-10
iPhone 16 Pro Max,"42,232,360",2023-08-22
Samsung Galaxy Z Flip6 12GB/256GB,"28,232,370",2023-07-13
Samsung Galaxy Z Fold6 12GB/1TB,"46,877,764",2023-10-07
iPhone 16 (256GB),"29,785,593",2023-12-27
Samsung Galaxy Z Fold6 12GB/256GB,"36,767,961",2023-09-17
iPhone 16 Pro Max (512GB),"45,453,906",2024-05-24
iPhone 16 Pro Max,"46,606,262",2024-08-14
Samsung Galaxy Z Fold6 12GB/256GB,"40,894,381",2023-10-04
Samsung Galaxy Z Fold6 12GB/256GB,"35,866,755",2023-11-10
iPhone 16 Pro Max,"47,146,682",2023-08-14
iPhone 16 Pro (256GB),"37,790,805",2023-11-22
iPhone 16 (256GB),"31,337,294",2024-08-02
Samsung Galaxy Z Fold6 12GB/1TB,"45,874,557",2023-07-22
Samsung Galaxy Z Fold6 12GB/512GB,"40,563,526",2024-07-25
iPhone 16 Pro (256GB),"35,796,568",2024-07-02
iPhone 16,"26,209,350",2023-11-04
iPhone 16 Pro Max,"41,707,464",2024-01-26
iPhone 16,"28,423,714",2024-05-28
iPhone 16 Plus (256GB),"34,194,209",2024-06-26
iPhone 16,"27,784,783",2024-07-03
iPhone 16 Pro Max,"48,391,611",2024-02-13
iPhone 16 Pro (256GB),"33,743,133",2024-03-04
iPhone 16 (256GB),"28,180,122",2023-09-24
Samsung Galaxy Z Flip6 12GB/512GB,"35,231,531",2024-06-15
iPhone 16 Pro (256GB),"36,219,631",2024-03-11
iPhone 16 Plus (256GB),"35,148,162",2024-04-22
iPhone 16 Plus (256GB),"33,295,917",2024-05-14
Samsung Galaxy Z Flip6 12GB/512GB,"33,112,284",2024-01-24
iPhone 16 Pro Max,"40,621,986",2023-07-11
iPhone 16 Pro Max (512GB),"49,507,866",2023-12-03
iPhone 16 Pro Max (512GB),"50,761,138",2024-08-20
iPhone 16 Plus (256GB),"32,750,923",2024-09-18
iPhone 16,"27,495,144",2023-11-23
Samsung Galaxy Z Flip6 12GB/256GB,"28,172,347",2024-08-14
Samsung Galaxy Z Flip6 12GB/512GB,"33,792,550",2024-06-13
Samsung Galaxy Z Fold6 12GB/1TB,"48,201,851",2024-03-11
iPhone 16 Pro (256GB),"35,290,425",2023-11-18
iPhone 16 Pro (256GB),"34,379,578",2023-08-05
iPhone 16 Pro (256GB),"35,406,553",2024-04-01
Samsung Galaxy Z Fold6 12GB/512GB,"42,725,646",2023-10-18
iPhone 16 Pro (256GB),"35,607,269",2024-04-03
Samsung Galaxy Z Flip6 12GB/256GB,"28,107,325",2023-11-10
Samsung Galaxy Z Fold6 12GB/512GB,"42,966,445",2023-08-05
iPhone 16 Pro,"35,382,703",2024-03-04
iPhone 16 Plus,"30,127,280",2023-09-09
Samsung Galaxy Z Flip6 12GB/512GB,"34,634,840",2024-09-11
Samsung Galaxy Z Fold6 12GB/1TB,"47,474,168",2024-02-04
Samsung Galaxy Z Fold6 12GB/1TB,"45,592,770",2024-04-27
iPhone 16,"26,657,211",2024-07-18
iPhone 16 Pro Max (512GB),"50,585,296",2024-01-17
iPhone 16,"28,133,982",2023-08-28
iPhone 16 Pro Max,"49,831,324",2024-05-24
iPhone 16 Plus,"32,333,335",2023-07-20
iPhone 16 Pro,"35,389,159",2023-10-28
iPhone 16 Pro,"40,977,394",2023-12-06
iPhone 16 Pro Max (512GB),"47,624,422",2023-11-12
iPhone 16 Pro Max,"41,231,150",2024-08-14
Samsung Galaxy Z Fold6 12GB/1TB,"46,763,776",2024-04-10
Samsung Galaxy Z Flip6 12GB/512GB,"32,540,855",2024-03-10
iPhone 16 Pro,"37,587,881",2023-09-12
Samsung Galaxy Z Fold6 12GB/256GB,"38,733,170",2023-10-26
iPhone 16 Pro,"38,359,710",2024-03-20
iPhone 16 Plus (256GB),"34,306,677",2024-05-26
iPhone 16,"29,166,209",2024-02-13
iPhone 16 (256GB),"32,160,361",2023-08-17
Samsung Galaxy Z Fold6 12GB/256GB,"40,825,139",2023-10-28
iPhone 16 Plus,"35,691,714",2024-07-15
iPhone 16 Pro Max,"49,484,844",2023-07-26
iPhone 16 Pro,"39,503,972",2024-06-03
iPhone 16 Pro,"36,387,491",2024-05-18
iPhone 16 Pro Max,"50,922,265",2024-03-11
Samsung Galaxy Z Fold6 12GB/512GB,"42,317,355",2023-09-10
Samsung Galaxy Z Fold6 12GB/1TB,"45,862,789",2024-01-20
iPhone 16 Pro,"38,902,493",2023-08-11
iPhone 16 Pro Max,"46,476,429",2023-07-19
iPhone 16 Pro (256GB),"37,328,582",2023-08-08
Samsung Galaxy Z Fold6 12GB/512GB,"43,392,673",2024-07-11
iPhone 16 (256GB),"29,780,835",2024-06-10
iPhone 16 Pro (256GB),"36,613,673",2023-08-22
Samsung Galaxy Z Fold6 12GB/1TB,"48,885,851",2023-11-06
Samsung Galaxy Z Fold6 12GB/512GB,"42,836,790",2023-11-08
Samsung Galaxy Z Flip6 12GB/256GB,"32,121,543",2024-07-26
Samsung Galaxy Z Fold6 12GB/1TB,"46,176,559",2023-12-03
Samsung Galaxy Z Flip6 12GB/512GB,"32,655,100",2023-11-30
Samsung Galaxy Z Fold6 12GB/256GB,"39,546,231",2024-08-23
Samsung Galaxy Z Fold6 12GB/1TB,"46,889,726",2024-05-06
iPhone 16 (256GB),"30,863,522",2024-02-27
iPhone 16 Plus,"31,669,656",2024-06-09
iPhone 16 Pro (256GB),"34,401,452",2023-08-17
Samsung Galaxy Z Fold6 12GB/256GB,"36,937,891",2024-08-30
iPhone 16 Pro (256GB),"32,924,312",2024-04-05
iPhone 16 Pro Max,"50,173,420",2024-09-23
Samsung Galaxy Z Fold6 12GB/256GB,"40,496,702",2023-08-30
Samsung Galaxy Z Flip6 12GB/256GB,"32,105,843",2023-10-06
iPhone 16 (256GB),"31,814,245",2024-01-03
Samsung Galaxy Z Flip6 12GB/512GB,"34,387,771",2023-07-30
Samsung Galaxy Z Flip6 12GB/256GB,"28,269,967",2024-04-28
iPhone 16 Pro Max,"42,152,602",2023-10-17
iPhone 16 Plus (256GB),"31,156,879",2024-06-15
iPhone 16 Pro Max,"45,355,117",2023-11-21
Samsung Galaxy Z Flip6 12GB/512GB,"33,484,751",2023-10-31
Samsung Galaxy Z Fold6 12GB/512GB,"44,129,396",2024-03-08
iPhone 16 Pro (256GB),"32,215,468",2024-04-01
Samsung Galaxy Z Fold6 12GB/1TB,"50,827,232",2024-05-16
iPhone 16 Plus,"33,499,561",2024-07-30
Samsung Galaxy Z Flip6 12GB/256GB,"29,494,991",2023-10-28
iPhone 16 Plus,"31,121,155",2024-06-25
iPhone 16 Pro Max,"41,344,175",2023-11-12
iPhone 16 Plus,"30,129,903",2024-06-05
Samsung Galaxy Z Fold6 12GB/512GB,"40,462,796",2023-12-21
iPhone 16 Plus (256GB),"33,582,280",2023-09-10
Samsung Galaxy Z Flip6 12GB/256GB,"30,473,167",2023-11-24
Samsung Galaxy Z Fold6 12GB/1TB,"49,597,676",2023-11-01
Samsung Galaxy Z Flip6 12GB/256GB,"28,217,358",2023-08-02
iPhone 16 Plus (256GB),"35,281,211",2024-05-23
Samsung Galaxy Z Fold6 12GB/256GB,"40,497,387",2023-09-16
Samsung Galaxy Z Fold6 12GB/512GB,"41,732,181",2024-02-14
Samsung Galaxy Z Fold6 12GB/512GB,"40,334,709",2024-06-07
Samsung Galaxy Z Fold6 12GB/1TB,"48,580,497",2023-07-13
Samsung Galaxy Z Flip6 12GB/256GB,"30,268,536",2024-01-23
Samsung Galaxy Z Fold6 12GB/1TB,"45,846,274",2023-09-11
iPhone 16 Plus,"34,777,445",2024-05-29
iPhone 16 Pro (256GB),"33,353,400",2023-09-05
Samsung Galaxy Z Fold6 12GB/256GB,"37,168,922",2023-10-10
Samsung Galaxy Z Fold6 12GB/1TB,"47,978,437",2024-05-16
Samsung Galaxy Z Fold6 12GB/256GB,"38,239,971",2023-07-22
iPhone 16 Pro Max,"44,515,487",2023-11-26
Samsung Galaxy Z Fold6 12GB/256GB,"38,917,865",2023-10-10
iPhone 16 Plus (256GB),"34,189,789",2024-02-02
Samsung Galaxy Z Fold6 12GB/256GB,"35,455,484",2024-03-03
Samsung Galaxy Z Flip6 12GB/256GB,"31,738,616",2024-04-23
Samsung Galaxy Z Flip6 12GB/256GB,"32,303,464",2023-08-22
iPhone 16 Pro,"36,641,809",2024-05-31
iPhone 16,"28,661,606",2024-01-23
iPhone 16 Pro Max (512GB),"50,730,213",2024-05-26
iPhone 16,"30,118,985",2023-09-30
iPhone 16 Pro,"40,755,499",2023-11-29
iPhone 16,"30,707,280",2024-06-25
iPhone 16 (256GB),"30,659,449",2024-02-05
iPhone 16 (256GB),"28,981,541",2024-06-13
Samsung Galaxy Z Fold6 12GB/512GB,"45,540,351",2024-06-10
Samsung Galaxy Z Fold6 12GB/512GB,"43,541,263",2024-09-03
Samsung Galaxy Z Flip6 12GB/256GB,"31,381,790",2023-08-11
Samsung Galaxy Z Flip6 12GB/256GB,"28,178,891",2023-08-27
iPhone 16 Pro Max (512GB),"45,134,438",2024-04-15
iPhone 16 Pro,"36,132,689",2023-11-25
iPhone 16 Pro Max,"49,150,208",2023-07-16
Samsung Galaxy Z Flip6 12GB/256GB,"28,382,953",2024-09-18
iPhone 16 Pro,"37,561,392",2023-12-09
Samsung Galaxy Z Fold6 12GB/512GB,"45,464,358",2023-11-01
Samsung Galaxy Z Flip6 12GB/256GB,"31,101,453",2024-07-04
iPhone 16 Plus,"34,210,193",2024-01-06
iPhone 16 Pro Max,"42,611,365",2024-09-27
iPhone 16 Plus,"30,582,758",2024-03-24
iPhone 16 Pro (256GB),"33,553,648",2024-04-23
Samsung Galaxy Z Flip6 12GB/512GB,"34,978,790",2024-09-25
iPhone 16 Pro,"36,713,295",2024-07-01
iPhone 16 Pro Max (512GB),"45,811,502",2023-12-28
Samsung Galaxy Z Fold6 12GB/1TB,"48,334,856",2024-09-13
iPhone 16 Pro (256GB),"37,258,847",2023-12-10
iPhone 16 Pro Max,"43,316,199",2024-09-02
