Product,Price,Date
Samsung Galaxy S23 8GB 128GB,14088000,11/11/2023
iPhone 16 128GB,17760000,11/11/2023
iPhone 16 Pro Max 256GB,33356000,11/11/2023
Samsung Galaxy S24 Ultra 12GB 256GB,16569000,11/11/2023
iPhone 16 Pro 128GB,23142000,11/11/2023
iPhone 15 Pro Max 256GB,21863000,11/11/2023
Samsung Galaxy Z Fold6,31696000,11/11/2023
iPhone 13 128GB,12011000,11/11/2023
iPhone 15 128GB,14544000,11/11/2023
iPhone 14 Pro Max 128GB,27350000,11/11/2023
Samsung Galaxy A15 LTE 8GB 128GB,4631000,11/11/2023
iPhone 15 Plus 128GB,21416000,11/11/2023
iPhone 15 Pro 128GB,24227000,11/11/2023
Samsung Galaxy S23 Ultra 12GB 512GB,21933000,11/11/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7553000,11/11/2023
Samsung Galaxy Z Flip6,23050000,11/11/2023
Xiaomi 14T,18682000,11/11/2023
iPhone 12 Pro Max 128GB,19988000,11/11/2023
Xiaomi Redmi Note 13 (6GB 128GB),2959000,11/11/2023
Samsung Galaxy S23 8GB 128GB,16933000,11/11/2023
iPhone 13 Pro Max 128GB,15849000,11/11/2023
TECNO SPARK Go 2024 4GB 64GB,2782000,11/11/2023
Samsung Galaxy S24 Plus 12GB 512GB,26517000,11/11/2023
TECNO SPARK 20PRO+,5136000,11/11/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12019000,11/11/2023
Samsung Galaxy S24 Plus 12GB 256GB,21680000,11/11/2023
Tecno Camon 30 8GB/256GB,4717000,11/11/2023
Tecno Pova 6 (8GB/256GB),5766000,11/11/2023
Tecno Camon 30 12GB/256GB,8493000,11/11/2023
Samsung Galaxy S23 FE 8GB 256GB,11484000,11/11/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22784000,11/11/2023
Samsung Galaxy M55 (12GB 256GB),11566000,11/11/2023
TECNO POVA 5 8GB 128GB,3468000,11/11/2023
OPPO Find X5 Pro 12GB 256GB,16097000,11/11/2023
TECNO SPARK 20 8GB 128GB,2592000,11/11/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,15283000,11/11/2023
Samsung Galaxy S24 Ultra 12GB 256GB,29787000,11/11/2023
Samsung Galaxy S23 8GB 128GB,15230000,11/11/2023
iPhone 16 128GB,28483000,11/11/2023
iPhone 16 Pro Max 256GB,42109000,11/11/2023
Samsung Galaxy S24 Ultra 12GB 256GB,24353000,11/11/2023
iPhone 16 Pro 128GB,20845000,11/11/2023
iPhone 15 Pro Max 256GB,35703000,11/11/2023
Samsung Galaxy Z Fold6,38941000,11/11/2023
iPhone 13 128GB,17970000,11/11/2023
iPhone 15 128GB,23597000,11/11/2023
iPhone 14 Pro Max 128GB,29605000,11/11/2023
Samsung Galaxy A15 LTE 8GB 128GB,3605000,11/11/2023
iPhone 15 Plus 128GB,22686000,11/11/2023
iPhone 15 Pro 128GB,30344000,11/11/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31892000,11/11/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6622000,11/11/2023
Samsung Galaxy Z Flip6,22234000,11/11/2023
Xiaomi 14T,14130000,11/11/2023
iPhone 12 Pro Max 128GB,22145000,11/11/2023
Xiaomi Redmi Note 13 (6GB 128GB),5324000,11/11/2023
Samsung Galaxy S23 8GB 128GB,13317000,11/11/2023
iPhone 13 Pro Max 128GB,18564000,11/11/2023
TECNO SPARK 20PRO+,4269000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,1515000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,26561000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12720000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,19045000,11/18/2023
Tecno Camon 30 8GB/256GB,5000000,11/18/2023
Tecno Pova 6 (8GB/256GB),4934000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,9517000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,18468000,11/18/2023
TECNO SPARK 20 8GB 128GB,4072000,11/18/2023
TECNO POVA 5 8GB 128GB,3869000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),10920000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,11540000,11/18/2023
Tecno Camon 30 12GB/256GB,8494000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22276000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,25234000,11/18/2023
Samsung Galaxy S23 8GB 128GB,11236000,11/18/2023
iPhone 16 128GB,27090000,11/18/2023
iPhone 16 Pro Max 256GB,47334000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21696000,11/18/2023
iPhone 16 Pro 128GB,28118000,11/18/2023
iPhone 15 Pro Max 256GB,25170000,11/18/2023
Samsung Galaxy Z Fold6,38664000,11/18/2023
iPhone 13 128GB,13200000,11/18/2023
iPhone 15 128GB,18487000,11/18/2023
iPhone 14 Pro Max 128GB,18962000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,3864000,11/18/2023
iPhone 15 Plus 128GB,21954000,11/18/2023
iPhone 15 Pro 128GB,23219000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31598000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7080000,11/18/2023
Samsung Galaxy Z Flip6,33832000,11/18/2023
Xiaomi 14T,13832000,11/18/2023
iPhone 12 Pro Max 128GB,22208000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),4360000,11/18/2023
Samsung Galaxy S23 8GB 128GB,16661000,11/18/2023
iPhone 13 Pro Max 128GB,23590000,11/18/2023
TECNO SPARK 20PRO+,5528000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,2615000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,23714000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,13217000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,14620000,11/18/2023
Tecno Camon 30 8GB/256GB,7508000,11/18/2023
Tecno Pova 6 (8GB/256GB),4752000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,14798000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,14551000,11/18/2023
TECNO SPARK 20 8GB 128GB,2349000,11/18/2023
TECNO POVA 5 8GB 128GB,3105000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),9211000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,12729000,11/18/2023
Tecno Camon 30 12GB/256GB,4003000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30004000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28772000,11/18/2023
Samsung Galaxy S23 8GB 128GB,12880000,11/18/2023
iPhone 16 128GB,22815000,11/18/2023
iPhone 16 Pro Max 256GB,35916000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23882000,11/18/2023
iPhone 16 Pro 128GB,34877000,11/18/2023
iPhone 15 Pro Max 256GB,23672000,11/18/2023
Samsung Galaxy Z Fold6,38501000,11/18/2023
iPhone 13 128GB,14560000,11/18/2023
iPhone 15 128GB,18101000,11/18/2023
iPhone 14 Pro Max 128GB,19725000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,3170000,11/18/2023
iPhone 15 Plus 128GB,20431000,11/18/2023
iPhone 15 Pro 128GB,33804000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31304000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8999000,11/18/2023
Samsung Galaxy Z Flip6,25006000,11/18/2023
Xiaomi 14T,16275000,11/18/2023
iPhone 12 Pro Max 128GB,28098000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),3987000,11/18/2023
Samsung Galaxy S23 8GB 128GB,15316000,11/18/2023
iPhone 13 Pro Max 128GB,23717000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,1583000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,29194000,11/18/2023
TECNO SPARK 20PRO+,3287000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,24369000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,10822000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,12670000,11/18/2023
Tecno Camon 30 12GB/256GB,5329000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30682000,11/18/2023
TECNO POVA 5 8GB 128GB,3666000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),8482000,11/18/2023
TECNO SPARK 20 8GB 128GB,3476000,11/18/2023
Tecno Camon 30 8GB/256GB,6282000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,14628000,11/18/2023
Tecno Pova 6 (8GB/256GB),7109000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,31799000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,11814000,11/18/2023
Samsung Galaxy S23 8GB 128GB,10316000,11/18/2023
iPhone 16 128GB,22856000,11/18/2023
iPhone 16 Pro Max 256GB,52664000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21080000,11/18/2023
iPhone 16 Pro 128GB,23898000,11/18/2023
iPhone 15 Pro Max 256GB,19311000,11/18/2023
Samsung Galaxy Z Fold6,39504000,11/18/2023
iPhone 13 128GB,17619000,11/18/2023
iPhone 15 128GB,20593000,11/18/2023
iPhone 14 Pro Max 128GB,24593000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,5811000,11/18/2023
iPhone 15 Plus 128GB,32233000,11/18/2023
iPhone 15 Pro 128GB,30513000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,37149000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,11199000,11/18/2023
Samsung Galaxy Z Flip6,23461000,11/18/2023
Xiaomi 14T,12691000,11/18/2023
iPhone 12 Pro Max 128GB,25808000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),2987000,11/18/2023
Samsung Galaxy S23 8GB 128GB,10129000,11/18/2023
iPhone 13 Pro Max 128GB,17118000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,2091000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,31848000,11/18/2023
TECNO SPARK 20PRO+,5384000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,15699000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,13960000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,13213000,11/18/2023
Tecno Camon 30 12GB/256GB,4848000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,25009000,11/18/2023
TECNO POVA 5 8GB 128GB,4254000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),13214000,11/18/2023
TECNO SPARK 20 8GB 128GB,1981000,11/18/2023
Tecno Camon 30 8GB/256GB,4958000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,10566000,11/18/2023
Tecno Pova 6 (8GB/256GB),7393000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23151000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,13635000,11/18/2023
Samsung Galaxy S23 8GB 128GB,17549000,11/18/2023
iPhone 16 128GB,22743000,11/18/2023
iPhone 16 Pro Max 256GB,47566000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,22587000,11/18/2023
iPhone 16 Pro 128GB,24362000,11/18/2023
iPhone 15 Pro Max 256GB,26086000,11/18/2023
Samsung Galaxy Z Fold6,54836000,11/18/2023
iPhone 13 128GB,13245000,11/18/2023
iPhone 15 128GB,24801000,11/18/2023
iPhone 14 Pro Max 128GB,16929000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,3883000,11/18/2023
iPhone 15 Plus 128GB,20477000,11/18/2023
iPhone 15 Pro 128GB,21446000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,38426000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7688000,11/18/2023
Samsung Galaxy Z Flip6,26709000,11/18/2023
Xiaomi 14T,14928000,11/18/2023
iPhone 12 Pro Max 128GB,24352000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),4785000,11/18/2023
Samsung Galaxy S23 8GB 128GB,18400000,11/18/2023
iPhone 13 Pro Max 128GB,21062000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,1958000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,28216000,11/18/2023
TECNO SPARK 20PRO+,5153000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,15710000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11348000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,11589000,11/18/2023
Tecno Camon 30 12GB/256GB,4867000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,23571000,11/18/2023
TECNO POVA 5 8GB 128GB,3407000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),10979000,11/18/2023
TECNO SPARK 20 8GB 128GB,3208000,11/18/2023
Tecno Camon 30 8GB/256GB,6590000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,18118000,11/18/2023
Tecno Pova 6 (8GB/256GB),7359000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,31413000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,13283000,11/18/2023
Samsung Galaxy S23 8GB 128GB,12222000,11/18/2023
iPhone 16 128GB,26037000,11/18/2023
iPhone 16 Pro Max 256GB,43768000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23008000,11/18/2023
iPhone 16 Pro 128GB,26565000,11/18/2023
iPhone 15 Pro Max 256GB,25579000,11/18/2023
Samsung Galaxy Z Fold6,28332000,11/18/2023
iPhone 13 128GB,12046000,11/18/2023
iPhone 15 128GB,17797000,11/18/2023
iPhone 14 Pro Max 128GB,23724000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,5760000,11/18/2023
iPhone 15 Plus 128GB,19503000,11/18/2023
iPhone 15 Pro 128GB,21350000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,25022000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6739000,11/18/2023
Samsung Galaxy Z Flip6,33961000,11/18/2023
Xiaomi 14T,11356000,11/18/2023
iPhone 12 Pro Max 128GB,22070000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),3636000,11/18/2023
Samsung Galaxy S23 8GB 128GB,12522000,11/18/2023
iPhone 13 Pro Max 128GB,35894000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,1653000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,16588000,11/18/2023
TECNO SPARK 20PRO+,3765000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,16870000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,9773000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,10206000,11/18/2023
Tecno Camon 30 12GB/256GB,3966000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,20378000,11/18/2023
TECNO POVA 5 8GB 128GB,4166000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),11822000,11/18/2023
TECNO SPARK 20 8GB 128GB,2214000,11/18/2023
Tecno Camon 30 8GB/256GB,5401000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,15731000,11/18/2023
Tecno Pova 6 (8GB/256GB),3680000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28134000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,12039000,11/18/2023
Samsung Galaxy S23 8GB 128GB,12600000,11/18/2023
iPhone 16 128GB,15573000,11/18/2023
iPhone 16 Pro Max 256GB,23787000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,18061000,11/18/2023
iPhone 16 Pro 128GB,27860000,11/18/2023
iPhone 15 Pro Max 256GB,28782000,11/18/2023
Samsung Galaxy Z Fold6,43547000,11/18/2023
iPhone 13 128GB,11899000,11/18/2023
iPhone 15 128GB,28024000,11/18/2023
iPhone 14 Pro Max 128GB,32543000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,5623000,11/18/2023
iPhone 15 Plus 128GB,19698000,11/18/2023
iPhone 15 Pro 128GB,24129000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30340000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7781000,11/18/2023
Samsung Galaxy Z Flip6,23919000,11/18/2023
Xiaomi 14T,15726000,11/18/2023
iPhone 12 Pro Max 128GB,15668000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),4093000,11/18/2023
Samsung Galaxy S23 8GB 128GB,13452000,11/18/2023
iPhone 13 Pro Max 128GB,16529000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,22058000,11/18/2023
TECNO SPARK 20PRO+,5812000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,1408000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,23916000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11186000,11/18/2023
TECNO POVA 5 8GB 128GB,3224000,11/18/2023
Tecno Camon 30 12GB/256GB,5564000,11/18/2023
TECNO SPARK 20 8GB 128GB,1917000,11/18/2023
Tecno Camon 30 8GB/256GB,4808000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,17135000,11/18/2023
Tecno Pova 6 (8GB/256GB),7730000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,12122000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),10291000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,19194000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,16628000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,22209000,11/18/2023
Samsung Galaxy S23 8GB 128GB,13456000,11/18/2023
iPhone 16 128GB,17884000,11/18/2023
iPhone 16 Pro Max 256GB,33193000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,16345000,11/18/2023
iPhone 16 Pro 128GB,24018000,11/18/2023
iPhone 15 Pro Max 256GB,22437000,11/18/2023
Samsung Galaxy Z Fold6,32539000,11/18/2023
iPhone 13 128GB,12389000,11/18/2023
iPhone 15 128GB,15242000,11/18/2023
iPhone 14 Pro Max 128GB,27514000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,4418000,11/18/2023
iPhone 15 Plus 128GB,22539000,11/18/2023
iPhone 15 Pro 128GB,23364000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,21169000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7760000,11/18/2023
Samsung Galaxy Z Flip6,23212000,11/18/2023
Xiaomi 14T,17919000,11/18/2023
iPhone 12 Pro Max 128GB,19060000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),2931000,11/18/2023
Samsung Galaxy S23 8GB 128GB,17094000,11/18/2023
iPhone 13 Pro Max 128GB,16083000,11/18/2023
TECNO SPARK Go 2024 4GB 64GB,2681000,11/18/2023
Samsung Galaxy S24 Plus 12GB 512GB,27324000,11/18/2023
TECNO SPARK 20PRO+,5226000,11/18/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11969000,11/18/2023
Samsung Galaxy S24 Plus 12GB 256GB,21225000,11/18/2023
Tecno Camon 30 8GB/256GB,4956000,11/18/2023
Tecno Pova 6 (8GB/256GB),5838000,11/18/2023
Tecno Camon 30 12GB/256GB,8173000,11/18/2023
Samsung Galaxy S23 FE 8GB 256GB,11617000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,23725000,11/18/2023
Samsung Galaxy M55 (12GB 256GB),11604000,11/18/2023
TECNO POVA 5 8GB 128GB,3482000,11/18/2023
OPPO Find X5 Pro 12GB 256GB,15952000,11/18/2023
TECNO SPARK 20 8GB 128GB,2695000,11/18/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,15997000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,29081000,11/18/2023
Samsung Galaxy S23 8GB 128GB,15909000,11/18/2023
iPhone 16 128GB,29410000,11/18/2023
iPhone 16 Pro Max 256GB,41290000,11/18/2023
Samsung Galaxy S24 Ultra 12GB 256GB,25168000,11/18/2023
iPhone 16 Pro 128GB,21545000,11/18/2023
iPhone 15 Pro Max 256GB,34411000,11/18/2023
Samsung Galaxy Z Fold6,39859000,11/18/2023
iPhone 13 128GB,17435000,11/18/2023
iPhone 15 128GB,22624000,11/18/2023
iPhone 14 Pro Max 128GB,28656000,11/18/2023
Samsung Galaxy A15 LTE 8GB 128GB,3562000,11/18/2023
iPhone 15 Plus 128GB,23170000,11/18/2023
iPhone 15 Pro 128GB,30722000,11/18/2023
Samsung Galaxy S23 Ultra 12GB 512GB,32565000,11/18/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6513000,11/18/2023
Samsung Galaxy Z Flip6,22189000,11/18/2023
Xiaomi 14T,14306000,11/18/2023
iPhone 12 Pro Max 128GB,21464000,11/18/2023
Xiaomi Redmi Note 13 (6GB 128GB),5262000,11/18/2023
Samsung Galaxy S23 8GB 128GB,13378000,11/18/2023
iPhone 13 Pro Max 128GB,17865000,11/18/2023
TECNO SPARK 20PRO+,4152000,11/25/2023
TECNO SPARK Go 2024 4GB 64GB,1533000,11/25/2023
Samsung Galaxy S24 Plus 12GB 512GB,25870000,11/25/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,13384000,11/25/2023
Samsung Galaxy S24 Plus 12GB 256GB,20006000,11/25/2023
Tecno Camon 30 8GB/256GB,5244000,11/25/2023
Tecno Pova 6 (8GB/256GB),4787000,11/25/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,9985000,11/25/2023
OPPO Find X5 Pro 12GB 256GB,19018000,11/25/2023
TECNO SPARK 20 8GB 128GB,4019000,11/25/2023
TECNO POVA 5 8GB 128GB,3780000,11/25/2023
Samsung Galaxy M55 (12GB 256GB),10591000,11/25/2023
Samsung Galaxy S23 FE 8GB 256GB,12026000,11/25/2023
Tecno Camon 30 12GB/256GB,8334000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22014000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,26504000,11/25/2023
Samsung Galaxy S23 8GB 128GB,10820000,11/25/2023
iPhone 16 128GB,26220000,11/25/2023
iPhone 16 Pro Max 256GB,46901000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,22415000,11/25/2023
iPhone 16 Pro 128GB,26926000,11/25/2023
iPhone 15 Pro Max 256GB,26424000,11/25/2023
Samsung Galaxy Z Fold6,40424000,11/25/2023
iPhone 13 128GB,13395000,11/25/2023
iPhone 15 128GB,19028000,11/25/2023
iPhone 14 Pro Max 128GB,18465000,11/25/2023
Samsung Galaxy A15 LTE 8GB 128GB,3863000,11/25/2023
iPhone 15 Plus 128GB,22892000,11/25/2023
iPhone 15 Pro 128GB,22821000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30794000,11/25/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7383000,11/25/2023
Samsung Galaxy Z Flip6,32627000,11/25/2023
Xiaomi 14T,13291000,11/25/2023
iPhone 12 Pro Max 128GB,21517000,11/25/2023
Xiaomi Redmi Note 13 (6GB 128GB),4576000,11/25/2023
Samsung Galaxy S23 8GB 128GB,16124000,11/25/2023
iPhone 13 Pro Max 128GB,24292000,11/25/2023
TECNO SPARK 20PRO+,5354000,11/25/2023
TECNO SPARK Go 2024 4GB 64GB,2499000,11/25/2023
Samsung Galaxy S24 Plus 12GB 512GB,23026000,11/25/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12938000,11/25/2023
Samsung Galaxy S24 Plus 12GB 256GB,14148000,11/25/2023
Tecno Camon 30 8GB/256GB,7713000,11/25/2023
Tecno Pova 6 (8GB/256GB),4735000,11/25/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,14951000,11/25/2023
OPPO Find X5 Pro 12GB 256GB,14120000,11/25/2023
TECNO SPARK 20 8GB 128GB,2348000,11/25/2023
TECNO POVA 5 8GB 128GB,2998000,11/25/2023
Samsung Galaxy M55 (12GB 256GB),9282000,11/25/2023
Samsung Galaxy S23 FE 8GB 256GB,12685000,11/25/2023
Tecno Camon 30 12GB/256GB,3835000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,28726000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28916000,11/25/2023
Samsung Galaxy S23 8GB 128GB,12426000,11/25/2023
iPhone 16 128GB,23182000,11/25/2023
iPhone 16 Pro Max 256GB,35606000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23049000,11/25/2023
iPhone 16 Pro 128GB,33434000,11/25/2023
iPhone 15 Pro Max 256GB,24798000,11/25/2023
Samsung Galaxy Z Fold6,38210000,11/25/2023
iPhone 13 128GB,15314000,11/25/2023
iPhone 15 128GB,17336000,11/25/2023
iPhone 14 Pro Max 128GB,20125000,11/25/2023
Samsung Galaxy A15 LTE 8GB 128GB,3023000,11/25/2023
iPhone 15 Plus 128GB,20324000,11/25/2023
iPhone 15 Pro 128GB,35086000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31862000,11/25/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8782000,11/25/2023
Samsung Galaxy Z Flip6,24231000,11/25/2023
Xiaomi 14T,16226000,11/25/2023
iPhone 12 Pro Max 128GB,27290000,11/25/2023
Xiaomi Redmi Note 13 (6GB 128GB),3960000,11/25/2023
Samsung Galaxy S23 8GB 128GB,15330000,11/25/2023
iPhone 13 Pro Max 128GB,24047000,11/25/2023
TECNO SPARK Go 2024 4GB 64GB,1517000,11/25/2023
Samsung Galaxy S24 Plus 12GB 512GB,29924000,11/25/2023
TECNO SPARK 20PRO+,3329000,11/25/2023
Samsung Galaxy S24 Plus 12GB 256GB,24545000,11/25/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11294000,11/25/2023
Samsung Galaxy S23 FE 8GB 256GB,12731000,11/25/2023
Tecno Camon 30 12GB/256GB,5094000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30441000,11/25/2023
TECNO POVA 5 8GB 128GB,3671000,11/25/2023
Samsung Galaxy M55 (12GB 256GB),8808000,11/25/2023
TECNO SPARK 20 8GB 128GB,3645000,11/25/2023
Tecno Camon 30 8GB/256GB,6192000,11/25/2023
OPPO Find X5 Pro 12GB 256GB,14816000,11/25/2023
Tecno Pova 6 (8GB/256GB),7032000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,32874000,11/25/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,11897000,11/25/2023
Samsung Galaxy S23 8GB 128GB,10209000,11/25/2023
iPhone 16 128GB,23781000,11/25/2023
iPhone 16 Pro Max 256GB,54977000,11/25/2023
Samsung Galaxy S24 Ultra 12GB 256GB,20356000,11/25/2023
iPhone 16 Pro 128GB,23162000,11/25/2023
iPhone 15 Pro Max 256GB,20305000,11/25/2023
Samsung Galaxy Z Fold6,37686000,11/25/2023
iPhone 13 128GB,16857000,11/25/2023
iPhone 15 128GB,20276000,11/25/2023
iPhone 14 Pro Max 128GB,25012000,11/25/2023
Samsung Galaxy A15 LTE 8GB 128GB,5874000,11/25/2023
iPhone 15 Plus 128GB,30866000,11/25/2023
iPhone 15 Pro 128GB,29376000,11/25/2023
Samsung Galaxy S23 Ultra 12GB 512GB,36859000,11/25/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,10767000,11/25/2023
Samsung Galaxy Z Flip6,23226000,11/25/2023
Xiaomi 14T,12778000,11/25/2023
iPhone 12 Pro Max 128GB,25391000,11/25/2023
